Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Dark Sepulchure Helm,35,Darkness,3,3,3,3,0,4,4,5,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Dark Sepulchure Helm,http://forums2.battleon.com/f/fb.asp?m=21531440
Dark Sepulchure Helm,45,Darkness,4,4,4,4,0,5,5,6,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Dark Sepulchure Helm,http://forums2.battleon.com/f/fb.asp?m=21531447
Dark Sepulchure Helm,55,Darkness,5,5,5,5,0,6,6,7,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Dark Sepulchure Helm,http://forums2.battleon.com/f/fb.asp?m=21531464
Dark Sepulchure Helm,65,Darkness,5,5,5,5,0,7,7,8,8,6,6,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,3,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Dark Sepulchure Helm,http://forums2.battleon.com/f/fb.asp?m=21531468
Dark Sepulchure Helm,75,Darkness,7,7,7,8,0,10,10,9,9,7,7,7,0,1,1,0,5,-2,0,0,0,0,0,0,0,0,0,12,0,5,12,0,0,0,0,0,0,0,0,5,-2,0,0,0,0,0,0,0,0,0,12,0,5,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Dark Sepulchure Helm,http://forums2.battleon.com/f/fb.asp?m=21531475
Dark Sepulchure Helm,80,Darkness,8,8,8,8,0,10,10,10,10,8,8,8,0,2,1,0,6,-3,0,0,0,0,0,0,0,0,0,12,0,8,12,0,0,0,0,0,0,0,0,6,-3,0,0,0,0,0,0,0,0,0,12,0,8,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Dark Sepulchure Helm,http://forums2.battleon.com/f/fb.asp?m=21531478
Dark Skull Prince,45,Darkness,5,0,5,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Dark Skull Prince,http://forums2.battleon.com/f/fb.asp?m=19044025
Dark War God Helm,58,Darkness,5,5,5,0,5,6,8,6,4,4,4,4,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,Helmet,Dark War God Helm,http://forums2.battleon.com/f/fb.asp?m=18369002
Darkened Tree Helm,25,Nature,0,0,0,0,0,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,Helmet,Darkened Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21884688
Darkened Tree Helm,45,Nature,0,0,0,0,0,5,6,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,Helmet,Darkened Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21884689
Darkened Tree Helm,65,Nature,0,0,0,0,0,7,8,6,5,6,6,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,Helmet,Darkened Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21884691
Darkened Tree Helm,75,Nature,0,0,0,0,0,10,11,8,7,8,8,8,0,1,1,0,5,-2,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,12,0,5,-2,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,Helmet,Darkened Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21884692
Darkened Tree Helm,80,Nature,0,0,0,0,0,10,12,10,7,8,8,8,0,2,1,0,6,-3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,12,0,6,-3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,Helmet,Darkened Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21884694
Death's Cowl,25,Darkness,0,0,0,0,0,3,0,2,1,3,2,2,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Death's Cowl,http://forums2.battleon.com/f/fb.asp?m=19451885
Death's Dragon Cowl,40,Darkness,3,0,3,0,0,4,0,3,2,4,2,2,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Death's Dragon Cowl,http://forums2.battleon.com/f/fb.asp?m=15903157
Deatharrows Cat Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Deatharrows Cat Mask,http://forums2.battleon.com/f/fb.asp?m=20827843
Deatharrows Cat Mask,50,Darkness,4,4,4,0,0,3,3,6,5,4,4,4,0,0,2,0,2,-1,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Deatharrows Cat Mask,http://forums2.battleon.com/f/fb.asp?m=20847840
Deatharrows Daring Helm,30,None,0,3,0,1,0,1,2,3,2,2,2,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,Helmet,Deatharrows Daring Helm,http://forums2.battleon.com/f/fb.asp?m=20831341
Deatharrows Fearless Helm,80,None,0,11,0,6,0,4,6,10,9,7,7,7,2,2,1,0,4,-3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,-3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,1,0,0,0,Helmet,Deatharrows Fearless Helm,http://forums2.battleon.com/f/fb.asp?m=20831453
Deatharrows Heroic Helm,10,None,0,2,0,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,Helmet,Deatharrows Heroic Helm,http://forums2.battleon.com/f/fb.asp?m=20831335
Deatharrows Resolute Helm,50,None,0,4,0,3,0,2,3,6,5,3,3,3,1,0,0,0,2,-1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,-1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,Helmet,Deatharrows Resolute Helm,http://forums2.battleon.com/f/fb.asp?m=20831390
Deatharrows Unfearful Helm,70,None,0,8,0,3,0,4,5,9,5,5,5,5,2,0,1,0,3,-2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,-2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,Helmet,Deatharrows Unfearful Helm,http://forums2.battleon.com/f/fb.asp?m=20831416
DeathKnight Helm,8,Darkness,1,1,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,DeathKnight Helm,http://forums2.battleon.com/f/fb.asp?m=10595269
DeathKnight Helm,40,Darkness,2,2,2,0,0,3,3,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,DeathKnight Helm,http://forums2.battleon.com/f/fb.asp?m=21829998
DeathStalker Helm,25,Silver,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,DeathStalker Helm,http://forums2.battleon.com/f/fb.asp?m=13324115
Decadere Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Decadere Mask,http://forums2.battleon.com/f/fb.asp?m=18284422
Decadere Mask,35,None,3,3,3,-5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Decadere Mask,http://forums2.battleon.com/f/fb.asp?m=18288519
Deceased Friend Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Deceased Friend Mask,http://forums2.battleon.com/f/fb.asp?m=21855530
Decorated Sugar Skull,74,Stone,9,9,9,4,4,3,6,7,9,6,6,6,2,1,3,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,1,0,0,0,Helmet,Decorated Sugar Skull,http://forums2.battleon.com/f/fb.asp?m=21122177
Defiled Adept Helm,53,Darkness,5,5,5,-2,0,6,6,4,6,4,4,4,2,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,Helmet,Defiled Adept Helm,http://forums2.battleon.com/f/fb.asp?m=17539718
Defiled Skull Ripper Helm,65,Darkness,8,8,8,0,0,6,6,9,7,5,5,5,2,0,2,0,3,0,0,0,0,0,11,5,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,5,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Defiled Skull Ripper Helm,http://forums2.battleon.com/f/fb.asp?m=19280980
Desert Camouflage Wrap,11,Nature,3,0,3,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Helmet,Desert Camouflage Wrap,http://forums2.battleon.com/f/fb.asp?m=15785948
Desert Concealment Wrap,32,Nature,5,0,5,0,2,5,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Desert Concealment Wrap,http://forums2.battleon.com/f/fb.asp?m=15782771
Dessert Helm,35,Metal,6,0,3,0,0,4,0,5,-4,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Dessert Helm,http://forums2.battleon.com/f/fb.asp?m=16982859
Dessert Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Dessert Mask,http://forums2.battleon.com/f/fb.asp?m=14969253
Dessert Mask,1,Light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Helmet,Dessert Mask,http://forums2.battleon.com/f/fb.asp?m=16982851
Destiny Phoenix Mask,60,Light,5,5,5,0,0,0,5,5,5,3,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,Helmet,Destiny Phoenix Mask,http://forums2.battleon.com/f/fb.asp?m=18283827
Destiny Phoenix Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Destiny Phoenix Mask,http://forums2.battleon.com/f/fb.asp?m=18288638
Detective's Cap I,14,Light,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Detective's Cap I,http://forums2.battleon.com/f/fb.asp?m=17849272
Detective's Cap II,34,Light,0,0,0,0,0,0,5,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Detective's Cap II,http://forums2.battleon.com/f/fb.asp?m=17849391
Detective's Cap III,54,Light,0,0,0,0,0,0,9,4,4,0,0,0,4,4,4,0,0,0,0,0,0,0,6,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Detective's Cap III,http://forums2.battleon.com/f/fb.asp?m=17849545
Devil Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Devil Mask,http://forums2.battleon.com/f/fb.asp?m=11621418
Devil Mask,10,Darkness,3,3,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Devil Mask,http://forums2.battleon.com/f/fb.asp?m=16905535
Distorted Doom Visage I,30,Evil,4,4,4,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,Helm,Distorted Doom Visage I,http://forums2.battleon.com/f/fb.asp?m=22345659
Distorted Doom Visage II,60,Evil,9,9,9,0,3,0,0,8,0,2,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,Helm,Distorted Doom Visage II,http://forums2.battleon.com/f/fb.asp?m=22345660
Distorted Doom Visage III,90,Evil,18,18,18,0,5,0,0,15,0,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,Helm,Distorted Doom Visage III,http://forums2.battleon.com/f/fb.asp?m=22345661
Dola Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Dola Mask,http://forums2.battleon.com/f/fb.asp?m=22053074
Dola Mask,20,Nature,3,3,3,5,0,3,3,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,Helmet,Dola Mask,http://forums2.battleon.com/f/fb.asp?m=22056988
Dola Mask,40,Nature,4,4,4,7,0,5,5,5,5,3,3,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,Helmet,Dola Mask,http://forums2.battleon.com/f/fb.asp?m=22056989
Dola Mask,60,Nature,5,5,5,9,0,7,7,7,7,4,4,4,1,1,1,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,Helmet,Dola Mask,http://forums2.battleon.com/f/fb.asp?m=22056990
Dola Mask,70,Nature,7,7,7,12,0,8,8,8,8,5,5,5,2,2,2,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,Helmet,Dola Mask,http://forums2.battleon.com/f/fb.asp?m=22056991
Dola Mask,80,Nature,11,11,11,14,0,6,6,10,10,8,8,8,0,0,0,0,12,-1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,12,-1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,0,0,0,0,0,Helmet,Dola Mask,http://forums2.battleon.com/f/fb.asp?m=22056992
Doom Phoenix Mask,60,Darkness,5,5,5,0,0,0,5,5,5,3,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,Helmet,Doom Phoenix Mask,http://forums2.battleon.com/f/fb.asp?m=18283842
Doom Phoenix Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Doom Phoenix Mask,http://forums2.battleon.com/f/fb.asp?m=18288565
Doom Wolf Helm I,40,Darkness,0,0,0,0,0,5,5,6,1,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,Doom Wolf Helm I,http://forums2.battleon.com/f/fb.asp?m=19393606
Doom Wolf Helm II,50,Darkness,0,0,0,0,0,6,6,7,2,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,Doom Wolf Helm II,http://forums2.battleon.com/f/fb.asp?m=19402337
Doom Wolf Helm III,60,Darkness,0,0,0,0,0,7,7,8,3,5,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doom Wolf Helm III,http://forums2.battleon.com/f/fb.asp?m=19402339
Doom Wolf Helm IV,70,Darkness,0,0,0,0,0,8,8,8,6,6,0,6,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doom Wolf Helm IV,http://forums2.battleon.com/f/fb.asp?m=19402343
Doombunny Mask,9,Nature,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Helmet,Doombunny Mask,http://forums2.battleon.com/f/fb.asp?m=11706873
Doomed Cultist Hood,75,Evil,0,0,0,8,0,10,10,9,7,8,8,9,0,1,1,0,5,-2,0,0,0,0,12,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,-2,0,0,0,0,12,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Helmet,Doomed Cultist Hood,http://forums2.battleon.com/f/fb.asp?m=21453428
Doomed Death Head,68,Darkness,5,5,5,-2,0,10,6,10,6,8,8,8,2,0,2,0,0,-3,0,0,0,0,10,0,0,0,0,6,0,6,10,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,10,0,0,0,0,6,0,6,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doomed Death Head,http://forums2.battleon.com/f/fb.asp?m=19175356
Doomed Draconis Tenebras,70,Darkness,8,8,8,0,-3,6,6,10,5,5,5,5,0,0,2,2,4,0,0,0,0,0,13,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,15,2,2,2,2,8,2,8,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,Helmet,Doomed Draconis Tenebras,http://forums2.battleon.com/f/fb.asp?m=19338040
Doomed Dragon Helm,25,Darkness,1,1,1,0,0,2,2,3,2,0,0,0,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22151613
Doomed Dragon Helm,30,Darkness,1,1,1,0,0,3,3,3,2,0,0,0,6,6,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22152742
Doomed Dragon Helm,40,Darkness,3,3,3,0,0,4,4,6,5,0,0,0,6,6,6,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22152743
Doomed Dragon Helm,45,Darkness,2,2,2,0,0,4,2,5,4,0,0,0,5,5,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22152744
Doomed Dragon Helm,50,Darkness,4,4,4,0,0,5,4,6,5,0,0,0,6,6,6,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22152745
Doomed Dragon Helm,60,Darkness,5,5,5,0,0,6,4,7,5,0,0,0,8,8,8,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22152746
Doomed Dragon Helm,65,Darkness,4,4,4,0,0,6,3,6,5,0,0,0,9,9,9,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,Doomed Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=22152747
