Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Overgrown Signet VII,90,Nature,10,10,10,0,18,0,0,8,8,0,0,0,5,5,5,-5,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5,5,-5,-5,-5,-5,-5,-5,-5,5,-5,-5,-5,-5,-5,-5,2,2,0,0,0,0,0,Ring,Overgrown Signet VII,http://forums2.battleon.com/f/fb.asp?m=22366971
A Hole-y Ring,50,Light,0,0,3,0,0,9,9,7,5,7,7,7,2,2,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ring,A Hole-y Ring,http://forums2.battleon.com/f/fb.asp?m=18525479
A Team Ring,40,Water,0,0,0,0,0,7,6,6,6,5,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,Ring,A Team Ring,http://forums2.battleon.com/f/fb.asp?m=18525421
Adamantium Loop,15,None,0,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ring,Adamantium Loop,http://forums2.battleon.com/f/fb.asp?m=14567265
Al'nold's Ring I,15,Poison,0,0,0,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Al'nold's Ring I,http://forums2.battleon.com/f/fb.asp?m=22344215
Al'nold's Ring II,30,Poison,0,0,0,6,6,0,0,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Al'nold's Ring II,http://forums2.battleon.com/f/fb.asp?m=22344218
Al'nold's Ring III,45,Poison,0,0,0,8,8,0,0,4,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Al'nold's Ring III,http://forums2.battleon.com/f/fb.asp?m=22344219
Al'nold's Ring IV,60,Poison,0,0,0,10,10,0,0,6,6,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Ring,Al'nold's Ring IV,http://forums2.battleon.com/f/fb.asp?m=22344221
Al'nold's Ring V,75,Poison,0,0,0,12,12,0,0,7,7,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Al'nold's Ring V,http://forums2.battleon.com/f/fb.asp?m=22344222
Al'nold's Ring VI,90,Poison,0,0,0,14,14,0,0,9,9,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,Ring,Al'nold's Ring VI,http://forums2.battleon.com/f/fb.asp?m=22344224
Amber Ring,66,Energy,6,6,6,2,2,5,7,6,9,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,6,0,8,0,0,1,0,0,0,0,0,0,Ring,Amber Ring,http://forums2.battleon.com/f/fb.asp?m=20403711
Amber Ring of the Emperor,27,Ice,3,3,3,0,0,0,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Amber Ring of the Emperor,http://forums2.battleon.com/f/fb.asp?m=19794956
Amethyst Ring of the Emperor,36,Ice,3,3,3,1,1,0,3,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Amethyst Ring of the Emperor,http://forums2.battleon.com/f/fb.asp?m=19794970
Ancient Captain's Ring,34,Darkness,0,0,0,0,0,5,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,Ring,Ancient Captain's Ring,http://forums2.battleon.com/f/fb.asp?m=18136114
Ancient Commander's Ring,44,Darkness,2,2,2,0,0,7,7,2,2,3,3,3,0,0,1,0,4,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,7,4,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,7,1,0,0,0,0,0,0,Ring,Ancient Commander's Ring,http://forums2.battleon.com/f/fb.asp?m=18138533
Ancient Guardian Ring,24,Light,0,0,0,0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Ring,Ancient Guardian Ring,http://forums2.battleon.com/f/fb.asp?m=21227011
Ancient Ring,9,Darkness,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Ring,Ancient Ring,http://forums2.battleon.com/f/fb.asp?m=18136081
Ancient Soldier's Ring,24,Darkness,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Ring,Ancient Soldier's Ring,http://forums2.battleon.com/f/fb.asp?m=18136096
Attacker's Band,35,None,2,0,3,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ring,Attacker's Band,http://forums2.battleon.com/f/fb.asp?m=13447081
Audacious Ring,6,Ice,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Audacious Ring,http://forums2.battleon.com/f/fb.asp?m=11323192
Aurora Circlet,40,Light,3,6,3,0,0,7,0,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Ring,Aurora Circlet,http://forums2.battleon.com/f/fb.asp?m=17091911
Band of Avoidance,15,Light,0,2,0,0,3,1,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Band of Avoidance,http://forums2.battleon.com/f/fb.asp?m=13447182
Band of Intelligence,10,None,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,Ring,Band of Intelligence,http://forums2.battleon.com/f/fb.asp?m=16715897
Bent Ring,7,Silver,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Ring,Bent Ring,http://forums2.battleon.com/f/fb.asp?m=21920256
Binding Ring,1,Darkness,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Binding Ring,http://forums2.battleon.com/f/fb.asp?m=4153015
Bitter Ring,1,Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Bitter Ring,http://forums2.battleon.com/f/fb.asp?m=12539497
Bloodstone Ring,18,Darkness,0,0,0,2,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Bloodstone Ring,http://forums2.battleon.com/f/fb.asp?m=21859764
Bluefin Swisher,8,Light,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Bluefin Swisher,http://forums2.battleon.com/f/fb.asp?m=17329883
Boxing Ring,1,Metal,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Boxing Ring,http://forums2.battleon.com/f/fb.asp?m=4157467
Brilliant Bloodstone Ring,78,Darkness,5,5,5,8,8,9,9,6,8,4,4,4,2,2,2,0,4,-10,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,-10,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ring,Brilliant Bloodstone Ring,http://forums2.battleon.com/f/fb.asp?m=21859783
Brunost Ring,41,Nature,2,4,2,0,0,8,4,4,4,5,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1,0,0,0,0,0,0,Ring,Brunost Ring,http://forums2.battleon.com/f/fb.asp?m=22130805
Brute Ring,20,Water,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ring,Brute Ring,http://forums2.battleon.com/f/fb.asp?m=16715915
Chain Ring,37,None,0,0,0,0,0,5,5,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Chain Ring,http://forums2.battleon.com/f/fb.asp?m=17330130
Chaosweaver Utility Ring,33,Darkness,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,Ring,Chaosweaver Utility Ring,http://forums2.battleon.com/f/fb.asp?m=17643242
Claddagh Ring,15,Light,1,2,1,0,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ring,Claddagh Ring,http://forums2.battleon.com/f/fb.asp?m=13178381
Claddagh Ring,15,Light,1,2,1,0,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Ring,Claddagh Ring,http://forums2.battleon.com/f/fb.asp?m=18447157
Claw Band I,27,Nature,3,3,3,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Claw Band I,http://forums2.battleon.com/f/fb.asp?m=20052382
Claw Band II,42,Nature,4,4,4,0,0,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Ring,Claw Band II,http://forums2.battleon.com/f/fb.asp?m=20052386
Claw Band III,57,Nature,6,6,6,0,0,0,5,0,5,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Ring,Claw Band III,http://forums2.battleon.com/f/fb.asp?m=20052387
Claw Band IV,71,Nature,8,8,8,0,0,0,7,4,7,6,6,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,Ring,Claw Band IV,http://forums2.battleon.com/f/fb.asp?m=20052391
Clay Ring,1,Stone,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Clay Ring,http://forums2.battleon.com/f/fb.asp?m=4153509
Clock Ring,15,None,0,0,0,0,0,4,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,Ring,Clock Ring,http://forums2.battleon.com/f/fb.asp?m=17151743
Clocking Ring,5,None,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ring,Clocking Ring,http://forums2.battleon.com/f/fb.asp?m=18525227
Cold Moonstone Ring,27,Stone,0,0,0,3,3,4,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Cold Moonstone Ring,http://forums2.battleon.com/f/fb.asp?m=21844136
Coquina's Revenge,8,Water,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Ring,Coquina's Revenge,http://forums2.battleon.com/f/fb.asp?m=10901299
Crogen Ring,33,Light,3,0,3,0,0,2,2,0,0,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Crogen Ring,http://forums2.battleon.com/f/fb.asp?m=17850182
Cursed Fingerbone,25,Darkness,0,0,0,0,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Ring,Cursed Fingerbone,http://forums2.battleon.com/f/fb.asp?m=10902215
Cut Moonstone Ring,57,Stone,3,3,3,5,5,7,7,4,6,2,2,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Ring,Cut Moonstone Ring,http://forums2.battleon.com/f/fb.asp?m=21844226
"Cute; Cute Queen Ring",31,None,0,0,0,6,4,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,"Cute, Cute Queen Ring",http://forums2.battleon.com/f/fb.asp?m=17987624
Danablu Ring,17,Nature,0,0,0,1,3,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,Danablu Ring,http://forums2.battleon.com/f/fb.asp?m=22131834
DeathKnight Circlet,40,Darkness,4,4,4,0,0,2,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ring,DeathKnight Circlet,http://forums2.battleon.com/f/fb.asp?m=21828917
Decaying Ring,41,Disease,2,6,0,0,0,10,2,4,4,5,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,Ring,Decaying Ring,http://forums2.battleon.com/f/fb.asp?m=21303350
Deceit,26,Darkness,0,0,0,2,2,0,4,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Ring,Deceit,http://forums2.battleon.com/f/fb.asp?m=18957192
DeepWater Ring,3,Water,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,Ring,DeepWater Ring,http://forums2.battleon.com/f/fb.asp?m=18953381
Defender's Dragon Ring I,1,None,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring I,http://forums2.battleon.com/f/fb.asp?m=6748645
Defender's Dragon Ring II,5,None,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring II,http://forums2.battleon.com/f/fb.asp?m=6866195
Defender's Dragon Ring III,8,None,0,2,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring III,http://forums2.battleon.com/f/fb.asp?m=7066100
Defender's Dragon Ring IV,12,None,0,3,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring IV,http://forums2.battleon.com/f/fb.asp?m=7066119
Defender's Dragon Ring IX,23,None,0,4,3,0,0,5,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring IX,http://forums2.battleon.com/f/fb.asp?m=12206857
Defender's Dragon Ring V,15,None,0,4,0,0,0,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring V,http://forums2.battleon.com/f/fb.asp?m=7541951
Defender's Dragon Ring VI,18,None,0,4,1,0,0,4,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring VI,http://forums2.battleon.com/f/fb.asp?m=7866595
Defender's Dragon Ring VII,19,None,0,4,2,0,0,4,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring VII,http://forums2.battleon.com/f/fb.asp?m=8435760
Defender's Dragon Ring VIII,21,None,0,4,3,0,0,5,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring VIII,http://forums2.battleon.com/f/fb.asp?m=10130445
Defender's Dragon Ring X,25,None,0,4,3,0,0,5,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring X,http://forums2.battleon.com/f/fb.asp?m=13325783
Defender's Dragon Ring XI,27,None,0,5,4,0,0,5,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring XI,http://forums2.battleon.com/f/fb.asp?m=13327635
Defender's Dragon Ring XII,31,None,0,5,4,0,0,5,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring XII,http://forums2.battleon.com/f/fb.asp?m=15154117
Defender's Dragon Ring XIII,35,None,0,6,5,0,0,6,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring XIII,http://forums2.battleon.com/f/fb.asp?m=15154120
Defender's Dragon Ring XIV,37,None,0,6,6,0,0,6,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring XIV,http://forums2.battleon.com/f/fb.asp?m=15154122
Defender's Dragon Ring XIX,60,None,0,9,9,5,0,10,0,5,9,8,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,4,0,8,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring XIX,http://forums2.battleon.com/f/fb.asp?m=18505103
Defender's Dragon Ring XV,40,None,0,6,6,0,0,7,0,2,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,Ring,Defender's Dragon Ring XV,http://forums2.battleon.com/f/fb.asp?m=16515135
